company,address,industry,website,phone,contact_person,position,email,url
Bình An - Công Ty TNHH Thiết Bị & Dịch Vụ Đô Thị Bình An,"34/20/82 Tổ 42, P. Kim Mã, Q. Ba Đình,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02437150802'],,,,https://www.yellowpages.vn/lgs/1319538/binh-an-cong-ty-tnhh-thiet-bi---dich-vu-do-thi-binh-an.html
Lê & Những Người Bạn - Công Ty TNHH Lê & Những Người Bạn,"243/80 Tôn Đản, P. 15, Q. 4,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thẻ Từ, Thẻ Thông Minh, Thẻ Nhựa']",[],['02838261977'],,,,https://www.yellowpages.vn/lgs/1061955/le---nhung-nguoi-ban-cong-ty-tnhh-le---nhung-nguoi-ban.html
Thanh Quang Thi - Công Ty TNHH Một Thành Viên Thanh Quang Thi,"140 Nguyễn Kim, P. 6, Q. 10,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02862642996'],,,,https://www.yellowpages.vn/lgs/692217/thanh-quang-thi-cong-ty-tnhh-mot-thanh-vien-thanh-quang-thi.html
Chính Nghĩa - Công Ty TNHH Chính Nghĩa,"47 Vạn Bảo, Q. Ba Đình,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thương Mại - Các Công Ty', 'Vi Tính và Tin Học - Các Công Ty Tin Học']",[],['02437624023'],,,,https://www.yellowpages.vn/lgs/743031/chinh-nghia-cong-ty-tnhh-chinh-nghia.html
Kỷ Nguyên - Công Ty TNHH Công Nghệ Tin Học Kỷ Nguyên,"130 Nguyễn Văn Trỗi, P. 4, Tp. Vũng Tàu,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Phần Mềm', 'Thiết Bị Văn Phòng', 'Máy Vi Tính - Phần Cứng Máy Vi Tính']",['www.eitechvn.com'],['02543542777'],,,,https://www.yellowpages.vn/lgs/1097106/ky-nguyen-cong-ty-tnhh-cong-nghe-tin-hoc-ky-nguyen.html
Công Ty Cổ Phần Sen Vàng Sài Gòn,"25 Huỳnh Đình Hải, P. 14, Q. Bình Thạnh,","['Máy Tính Xách Tay', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Sony', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Đầu Ghi Hình Camera', 'Camera Questek']",['www.goldenlotus.vn'],"['02873060868', '0902952198']",Ông Lê Minh Thông,,thonglm@goldenlotus.vn,https://www.yellowpages.vn/lgs/1187722188/cong-ty-co-phan-sen-vang-sai-gon.html
Công Ty CP HAPPYRING Việt Nam,"Phòng 706, Nhà B11D, KĐT. Nam Trung Yên, P. Trung Hòa, Q. Cầu Giấy,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",['www.chocamera.vn'],"['0913491381', '02462810696']",Bà Lê Thị Phượng,Phòng Kinh Doanh,ctyhappyring@gmail.com,https://www.yellowpages.vn/lgs/1187679816/cong-ty-cp-happyring-viet-nam.html
Công Ty TNHH Giải Pháp Và ứng Dụng Thẻ Việt Nam,"Số 20/181, Trường Chinh, Q. Thanh Xuân,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thẻ - Máy móc, Thiết bị và Vật Liệu Làm Thẻ', 'Thẻ Từ, Thẻ Thông Minh, Thẻ Nhựa', 'Máy Chấm Công']",['www.vietcard.vn'],['02435657571'],,,,https://www.yellowpages.vn/lgs/1438239/cong-ty-tnhh-giai-phap-va-ung-dung-the-viet-nam.html
Công Ty Cổ Phần Phát Triển Toàn Việt,"27/7 đường Cộng Hòa, Phường 4, Quận Tân Bình","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Máy Chấm Công']",['www.pavico.vn'],"['0908503080', '02838497022']",Ông Bùi Duy ánh,,bdanh@pavico.vn,https://www.yellowpages.vn/lgs/1187688027/cong-ty-co-phan-phat-trien-toan-viet.html
Phúc Vạn An - Công Ty TNHH Phúc Vạn An,"F6 Lô F, Chung Cư 300,Bến Chương Dương, P. Cầu Kho, Q. 1,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy']",[],['02839202518'],,,,https://www.yellowpages.vn/lgs/960930/phuc-van-an-cong-ty-tnhh-phuc-van-an.html
Toàn Ngọc - Công Ty TNHH Thương Mại Dịch Vụ,"835/12 Trần Hưng Đạo, P. 1, Q. 5,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Văn Phòng']",[],['02839239715'],,,,https://www.yellowpages.vn/lgs/1018248/toan-ngoc-cong-ty-tnhh-thuong-mai-dich-vu.html
Hoàn Thiện - Công Ty TNHH Phát Triển Thương Mại Và Kỹ Thuật Hoàn Thiện,"9 Tô Vĩnh Diện, Q. Thanh Xuân,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02435656657'],,,,https://www.yellowpages.vn/lgs/1436745/hoan-thien-cong-ty-tnhh-phat-trien-thuong-mai-va-ky-thuat-hoan-thien.html
Toàn á - Công Ty TNHH Thương Mại Dịch Vụ Xây Dựng Toàn á,"241 Hoàng Văn Thụ, P. 8, Q. Phú Nhuận,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02839976080'],,,,https://www.yellowpages.vn/lgs/1079445/toan-a-cong-ty-tnhh-thuong-mai-dich-vu-xay-dung-toan-a.html
Thanh Loan Thi - Công Ty TNHH Thương Mại Dịch Vụ Thanh Loan Thi,"42/45 Trần Đại Nghĩa, Khu Phố 1, P. Tân Tạo A, Q. Bình Tân,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02838770142'],,,,https://www.yellowpages.vn/lgs/991587/thanh-loan-thi-cong-ty-tnhh-thuong-mai-dich-vu-thanh-loan-thi.html
Thái Đạt ý - Công Ty TNHH Thương Mại Thái Đạt ý,"126 Tân Khai, P. 4, Q. 11,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02839559915'],,,,https://www.yellowpages.vn/lgs/1171065/thai-dat-y-cong-ty-tnhh-thuong-mai-thai-dat-y.html
Công Ty TNHH Sản Xuất Thương Mại Phát Triển Dịch Vụ PTV,"347 Lê Văn Thọ, Phường 9, Quân Gò Vấp,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Linh Kiện Điện Tử', 'Chuông Cửa Có Hình']",['www.ptvcompany.com'],"['0938277108', '0916619837', '02838311378']",Ông Thạch Văn Phi,Giám Đốc,vanphibaclieu@gmail.com,https://www.yellowpages.vn/lgs/1187777310/cong-ty-tnhh-san-xuat-thuong-mai-phat-trien-dich-vu-ptv.html
An Vương - Công Ty Cổ Phần An Vương,"153 Tuệ Tĩnh, P. 12, Q. 11,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Điện Thoại Di Động', 'Truyền Hình Và Truyền Thông - Trang Thiết Bị', 'Viễn Thông - Thiết Bị và Hệ Thống Viễn Thông', 'Điện Thoại - Hệ Thống và Thiết Bị']",['www.anvuong.vn'],['02839129222'],,,,https://www.yellowpages.vn/lgs/1027488/an-vuong-cong-ty-co-phan-an-vuong.html
Khang Đạt - Công Ty TNHH Thương Mại & Dịch Vụ Khang Đạt,"22 Đường 6, P. Hiệp Phú, Q. 9,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02837308571'],,,,https://www.yellowpages.vn/lgs/1171599/khang-dat-cong-ty-tnhh-thuong-mai---dich-vu-khang-dat.html
Nam Thành - Công Ty Cổ Phần Thương Mại Dịch Vụ Công Nghệ Nam Thành,"160/5 Nguyễn Hữu Tiến, P. Tây Thạnh, Q. Tân Phú,","['Chuông Báo Cháy, Còi Báo Cháy', 'Máy Chấm Công', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Thiết Bị Báo Cháy (Đầu Báo Cháy, Còi, Đèn, Chuông, Nút Nhấn,. Trung Tâm Báo Cháy)', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Hệ Thống Báo Cháy, Hệ Thống Chữa Cháy Tự Động', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị']",['www.cameraquansatpro.com.vn'],['02862690278'],,,,https://www.yellowpages.vn/lgs/119336964/nam-thanh-cong-ty-co-phan-thuong-mai-dich-vu-cong-nghe-nam-thanh.html
Doanh Nghiệp Tư Nhân Văn Hoàng Dịch Vụ Thương Mại,"Khu Phố 4, X. Xuân An, Tp. Phan Thiết,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Điện Lạnh Công Nghiệp - Thiết Bị Và Hệ Thống Điện Lạnh Công Nghiệp']",[],['02523825477'],,,,https://www.yellowpages.vn/lgs/1113066/doanh-nghiep-tu-nhan-van-hoang-dich-vu-thuong-mai.html
Biển Đỏ Hà Nội - Công Ty TNHH Biển Đỏ Hà Nội,"527 Hồng Hà, Q. Hoàn Kiếm,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02439328141'],,,,https://www.yellowpages.vn/lgs/1391562/bien-do-ha-noi-cong-ty-tnhh-bien-do-ha-noi.html
Công ty TNHH TM&DV Phú Thành Chu Lai,"Số 205 Nguyễn Văn Linh, Khối 03, TT Núi Thành,","['Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Cát Xây Dựng', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Viễn Thông - Thiết Bị và Hệ Thống Viễn Thông', 'Vật Liệu Xây Dựng']",['www.phuthanhchulai.com'],"['0914180050', '02353600333']",Trần Văn Luyện,,phuthanhchulai@gmail.com,https://www.yellowpages.vn/lgs/1187750337/cong-ty-tnhh-tm-dv-phu-thanh-chu-lai.html
Công Ty Cổ Phần Phát Triển Toàn Việt,"27/7 đường Cộng Hòa, Phường 4, Quận Tân Bình","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Máy Chấm Công']",['www.pavico.vn'],"['0908503080', '02838497022']",Ông Bùi Duy ánh,,bdanh@pavico.vn,https://www.yellowpages.vn/lgs/1187688027/cong-ty-co-phan-phat-trien-toan-viet.html
Công Ty TNHH Tập Đoàn Đa Nhân,"R63 Võ Thị Sáu, P. Thống Nhất, Tp. Biên Hòa,","['Máy Tính Xách Tay', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Vật Liệu Trang Trí Nội Thất', 'Website - Thiết Kế Trang Web', 'Thiết Bị Văn Phòng - Dịch Vụ Sửa Chữa Thiết Bị Văn Phòng', 'Thiết Kế Nội Thất - Công Ty Thiết Kế Và Thi Công Nội Thất', 'Thiết Kế Xây Dựng - Công Ty Tư Vấn Thiết Kế Xây Dựng', 'Công Nghiệp - Máy Móc Và Thiết Bị Công Nghiệp', 'Xây Dựng Dân Dụng']",['www.360giaodich.com'],['02513918096'],,,,https://www.yellowpages.vn/lgs/1187683113/cong-ty-tnhh-tap-doan-da-nhan.html
Minh Thành - Cty Cổ Phần Cơ Điện,"362 Tân Hương, P. Tân Quý, Q. Tân Phú,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Nhà Thầu Cơ Điện, Cơ Điện Công Trình', 'Máy Móc - Các Loại', 'Thiết Bị Điện - Nhập Khẩu và Phân Phối Thiết Bị Điện', 'Máy Phát Điện']",['www.minhthanhmte.com'],['02835592001'],,,,https://www.yellowpages.vn/lgs/1163937/minh-thanh-cty-co-phan-co-dien.html
Chi Nhánh - Công Ty Thăng Long,"71 Huỳnh Thúc Kháng, P. Bến Thành, Q. 1,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy']",[],['02838290253'],,,,https://www.yellowpages.vn/lgs/991164/chi-nhanh-cong-ty-thang-long.html
Công Ty Cổ Phần Công Nghiệp Quốc Tế Trường Thịnh Phát,"Số 9, Ngách 12/35, Ngõ 12, Hàm Nghi, Từ Diễn, Nam Từ Liêm,","['Camera BenCo', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Avtech', 'Camera VDTECH', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Camera Dahua', 'Camera Vantech', 'Đầu Ghi Hình Camera', 'Camera Questek']",['www.cameradonetcao.com'],"['0936693387', '02463261752']",Mr Trường An,,cameradonetcao.com@gmail.com,https://www.yellowpages.vn/lgs/1187749014/cong-ty-co-phan-cong-nghiep-quoc-te-truong-thinh-phat.html
Công Ty Cổ Phần Nghiên Cứu & ứng Dụng NT,"9B Ngõ 98 Vũ Trọng Phụng, Q. Thanh Xuân,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",['www.ntcorp.com.vn'],"['0906992116', '02438642558', '0438642558']",Ông Nguyễn Trọng Nghĩa,,nghia.nguyen@ntcorp.com.vn,https://www.yellowpages.vn/lgs/1187740563/cong-ty-co-phan-nghien-cuu---ung-dung-nt.html
Vi An - Công Ty Cổ Phần Cơ Điện Lạnh Công Nghiệp Vi An,"283/26 Cách Mạng Tháng Tám, P. 12, Q. 10,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Điện Lạnh Công Nghiệp - Thiết Bị Và Hệ Thống Điện Lạnh Công Nghiệp', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Thiết Bị Chống Sét và Hệ Thống Chống Sét', 'Điều Hòa Không Khí - Kinh Doanh và Phân Phối', 'Điện - Nhà Thầu Thi Công Điện']",['www.viancorp.com'],['02838625567'],,,,https://www.yellowpages.vn/lgs/996660/vi-an-cong-ty-co-phan-co-dien-lanh-cong-nghiep-vi-an.html
Bảo An - Công Ty TNHH Điện Tử Thương Mại Bảo An,"14 Lý Thường Kiệt, P. 7, Q. 10,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",['www.chongtromcuop.com'],['02839573174'],,,,https://www.yellowpages.vn/lgs/968127/bao-an-cong-ty-tnhh-dien-tu-thuong-mai-bao-an.html
Công Ty Hà Nội Thương Mại & Phát Triển,"Phòng 109, A6 Block Thanh Nhàn, Q. Hai Bà Trưng,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị']",['www.congtudong.com'],['02462648569'],,,,https://www.yellowpages.vn/lgs/720915/cong-ty-ha-noi-thuong-mai---phat-trien.html
Công Ty TNHH Thương Mại Dịch Vụ Giao Nhận Hàng Hóa Phú Bình,"307B Chung Cư Mỹ Thuận, Đường An Dương Vương, P. 16, Q. 8,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Vận Chuyển Hàng Hóa, Giao Nhận Vận Chuyển Hàng Hóa']",[],['02862605505'],,,,https://www.yellowpages.vn/lgs/1187690652/cong-ty-tnhh-thuong-mai-dich-vu-giao-nhan-hang-hoa-phu-binh.html
Tân Tiến - Công Ty TNHH Thương Mại Kỹ Thuật Tân Tiến,"41Z Điện Biên Phủ, P. 25, Q. Bình Thạnh,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy']",['www.vnexceltech.com'],['02854456200'],,,,https://www.yellowpages.vn/lgs/1076016/tan-tien-cong-ty-tnhh-thuong-mai-ky-thuat-tan-tien.html
Công Ty TNHH Thiết Bị Chuyên Dùng Hàng Đầu,"1A Đặng Dung, Q. Ba Đình,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Khóa - Nhà Sản Xuất Khóa', 'Tủ Nhựa, Tủ Sắt Văn Phòng (Tủ Đựng Tài Liệu, Tủ Locker, Đựng Quần áo)', 'Thiết Bị Khách Sạn, Thiết Bị Nhà Hàng']",[],['02422151818'],,,,https://www.yellowpages.vn/lgs/717657/cong-ty-tnhh-thiet-bi-chuyen-dung-hang-dau.html
Công Ty VIETPHONE,"64-70 Nguyễn Đình Chiểu, P Đakao, Quận 1, Văn phòng giao dịch:492/4/9 Lê Quang Định P.11, Q.Bình Thạnh, TP.Hồ Chí Minh","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Điện Nhẹ - Thiết Kế Và Thi Công Hệ Thống Điện Nhẹ']",['www.thaudiennhe.vn'],['02835154499'],,,,https://www.yellowpages.vn/lgs/1187737917/cong-ty-vietphone.html
Công Ty TNHH Công Nghệ DSP Việt Nam,"Số 10 Ngõ 358/55 Bùi Xương Trạch, P. Khương Đình, Q. Thanh Xuân,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Thẻ Từ, Thẻ Thông Minh, Thẻ Nhựa', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Bảo Vệ - Công Ty Bảo Vệ, Dịch Vụ Bảo Vệ (chuyên nghiệp, uy tín)', 'Chuông Cửa Có Hình']",['www.dspvietnam.vn'],['02473026668'],,,,https://www.yellowpages.vn/lgs/1187685495/cong-ty-tnhh-cong-nghe-dsp-viet-nam.html
Công Ty TNHH Thiết Bị Vật Tư Công Nghệ Việt Nhật,"19B Gò Xoài, KP. 10, P. Bình Hưng Hòa A, Q. Bình Tân,","['Dàn Âm Thanh (Hội Trường, karaoke, Sân Khấu,..) - Thiết Kế Và Lắp Đặt', 'Máy Chấm Công', 'Khóa Điện Tử', 'Thiết Bị Âm Thanh, Hệ Thống Âm Thanh', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Viễn Thông - Thiết Bị và Hệ Thống Viễn Thông', 'Cổng Từ An Ninh', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Linh Kiện Điện Tử', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị', 'Máy Định Vị GPS, Thiết Bị Định Vị GPS', 'Chuông Cửa Có Hình']",['www.vietnhattech.com.vn'],['0926171666'],Bà Đặng Anh Nga,Giám Đốc,,https://www.yellowpages.vn/lgs/1187709633/cong-ty-tnhh-thiet-bi-vat-tu-cong-nghe-viet-nhat.html
Mai Thị - Công Ty Cổ Phần Thương Mại Dịch Vụ Xuất Nhập Khẩu Mai Thị,"1076 Cách Mạng Tháng Tám, P. 4, Q. Tân Bình,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị', 'Máy Định Vị GPS, Thiết Bị Định Vị GPS']",[],['02873044016'],,,,https://www.yellowpages.vn/lgs/119319615/mai-thi-cong-ty-co-phan-thuong-mai-dich-vu-xuat-nhap-khau-mai-thi.html
Công Ty TNHH Xây Dựng Và Thương Mại Đặng Gia,"Xóm Dâu, X. Phù Đổng, Gia Lâm","['Sơn PU ( Sơn Polyurethane)', 'Khóa Điện Tử', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Phụ Gia Bê Tông', 'Vật Liệu Xây Dựng', 'Sơn Epoxy - Sản Xuất Và Cung Cấp', 'Sơn Công Nghiệp - Công Ty Sản Xuất và Cung Cấp', 'Sơn Nội Ngoại Thất - Đại Lý và Công Ty Phân Phối Sơn']",[],"['0983183808', '02438736222']",Ông Đặng Trần Tân,Giám Đốc,dagico@vnn.vn,https://www.yellowpages.vn/lgs/719508/cong-ty-tnhh-xay-dung-va-thuong-mai-dang-gia.html
Công Ty Cổ Phần Thương Mại Và Phát Triển Công Nghệ Phú An Vinh,"9/191 Minh Khai, Hai Bà Trưng,","['Máy Chấm Công', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị', 'Chuông Cửa Có Hình']",['www.anphuvinh.vn'],['02436320360'],,,,https://www.yellowpages.vn/lgs/1187690658/cong-ty-co-phan-thuong-mai-va-phat-trien-cong-nghe-phu-an-vinh.html
Công Ty Cổ Phần Giải Pháp An Ninh Việt,"P.208 Tòa Nhà B2, Hàm Nghi, Mỹ Đình 2, Từ Liêm,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",['www.giaiphapanninhviet.com'],"['0965931112', '0240965931112']",Ông Nguyễn Mạnh Điển,,manhdien87@gmail.com,https://www.yellowpages.vn/lgs/1187724138/cong-ty-co-phan-giai-phap-an-ninh-viet.html
Trọng Tín - Công Ty Cổ Phần Tin Học Và Tự Động Hoá Trọng Tín,"Số 2, Ngách 10, Ngõ 7,Thái Hà, Q. Đống Đa,","['Máy Phát Điện Gia Đình', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Máy Phát Điện Công Nghiệp', 'ốc, Vít, Bù Loong', 'Máy Phát Điện', 'Xây Dựng - Máy Móc và Thiết Bị Xây Dựng', 'Máy Văn Phòng', 'Máy Trộn Bê Tông']",['www.cameramayphatdien.com'],"['02435371164', '0964381177']",Ms.Vân,P.Kinh Doanh,,https://www.yellowpages.vn/lgs/1296060/trong-tin-cong-ty-co-phan-tin-hoc-va-tu-dong-hoa-trong-tin.html
Đa Quốc Gia - Chi Nhánh Công Ty Cổ Phần Đa Quốc Gia,"129-131 Đường 55, P. Tân Tạo, Q. Bình Tân,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Bảo Vệ - Công Ty Bảo Vệ, Dịch Vụ Bảo Vệ (chuyên nghiệp, uy tín)']",[],['02837543584'],,,,https://www.yellowpages.vn/lgs/1228476/da-quoc-gia-chi-nhanh-cong-ty-co-phan-da-quoc-gia.html
Công Ty TNHH LP VINA,"89/4 Tôn Thất Thuyết, P. 16, Q. 4,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Camera IP', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Camera Analog', 'Camera Vantech', 'Đầu Ghi Hình Camera', 'Camera Questek']",['www.lpvina.com'],['0914849689'],Ông Châu Long Phi,,lpvina.info@gmail.com,https://www.yellowpages.vn/lgs/1187751510/cong-ty-tnhh-lp-vina.html
Doanh Nghiệp Sản Xuất Thương Mại Triệu Thành,"67 Phan Chu Trinh, P. Hải Cảng, Tp. Quy Nhơn,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Nước Uống Đóng Chai, Đóng Bình - Sản Xuất và Phân Phối']",[],['02563891969'],,,,https://www.yellowpages.vn/lgs/1172967/doanh-nghiep-san-xuat-thuong-mai-trieu-thanh.html
Công Ty TNHH Thương Mại Dịch Vụ Công Nghệ Minh Nhật,"Số 6 Thành Công, P. Tân Thành, Q. Tân Phú,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Năng Lượng Mặt Trời - Thiết Bị Năng Lượng Mặt Trời', 'Hệ Thống Báo Cháy, Hệ Thống Chữa Cháy Tự Động', 'Điện Nhẹ - Thiết Kế Và Thi Công Hệ Thống Điện Nhẹ', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị', 'Hệ Thống PCCC - Thi Công Lắp Đặt Hệ Thống Báo Cháy, Chữa Cháy Tự Động', 'Chuông Cửa Có Hình']",['www.minhnhat.net'],['0975800870'],Ông Trần Lưu Vĩnh Hưng,Giám Đốc,hungtran114@gmail.com,https://www.yellowpages.vn/lgs/1187688921/cong-ty-tnhh-thuong-mai-dich-vu-cong-nghe-minh-nhat.html
